county,snap_apps_rcvd,init_apps,apps_rcvd_bene_prev_30d,apps_rcvd_bene_prev_60d,apps_rcvd_bene_prev_90d,apps_rcvd_bene_over_90d,ave_days_apprv_bene,cases_sched_recert,recert_rcvd_snap_follow_mth,recert_not_rcvd_snap_follow_mth,incomp_recert_no_bene_reapp,incomp_recert_no_bene_reapp_30d,incomp_recert_no_bene_reapp_60d,incomp_recert_no_bene_reapp_90d,avg_days_btw_notice_recert,pct_reapps_churning,pct_reapps_churning_in_30d,pct_recerts_churning,pct_recerts_churning_in_30d,year,month,pct_apps_rcvd_from_this_county,pct_cases_sched_recert_this_county,quarter,fulldate
Tulare,9416.0,3254.0,2012.0,670.0,424.0,3056.0,5.3,12967.0,11072.0,1895.0,1810.0,1297.0,293.0,220.0,35.0,0.3299,0.2137,0.1922,0.1377,2016,MAR,0.0208071384218307,0.02801731122831505,1.0,2016-03-01
Tuolumne,848.0,397.0,113.0,53.0,23.0,262.0,13.3,970.0,543.0,427.0,177.0,151.0,16.0,10.0,28.0,0.2229,0.1333,0.2087,0.17809999999999998,2016,MAR,0.001873879925840318,0.0020958426691960823,1.0,2016-03-01
Ventura,8992.0,3680.0,1444.0,653.0,372.0,2843.0,9.0,8194.0,6245.0,1949.0,1495.0,1032.0,282.0,181.0,37.3,0.2746,0.1606,0.1663,0.1148,2016,MAR,0.019870198458910544,0.017704468898342988,1.0,2016-03-01
Yolo,2559.0,1422.0,242.0,132.0,85.0,678.0,8.0,2566.0,2052.0,514.0,315.0,185.0,82.0,48.0,33.0,0.1794,0.0946,0.1231,0.0723,2016,MAR,0.0056547862384733185,0.005544260091914585,1.0,2016-03-01
Yuba,1621.0,741.0,326.0,88.0,53.0,413.0,10.7,1846.0,1092.0,754.0,602.0,555.0,34.0,13.0,24.0,0.2881,0.2011,0.3714,0.34240000000000004,2016,MAR,0.0035820275469188156,0.003988583059109246,1.0,2016-03-01
California,451240.0,213002.0,68166.0,25007.0,16334.0,128731.0,11.1,508704.0,353013.0,155691.0,73066.0,53204.0,12510.0,7352.0,29.6,0.2427,0.15109999999999998,0.16190000000000002,0.1179,2016,JUN,1.0,1.0,2.0,2016-06-01
Alameda,13725.0,6318.0,1497.0,838.0,533.0,4539.0,8.3,15661.0,11544.0,4117.0,1907.0,1076.0,516.0,315.0,40.0,0.209,0.1091,0.1389,0.0784,2016,JUN,0.030416186508288274,0.03078607598918035,2.0,2016-06-01
Alpine,17.0,6.0,3.0,1.0,0.0,7.0,6.0,15.0,7.0,8.0,1.0,1.0,0.0,0.0,25.3,0.2353,0.1765,0.0588,0.0588,2016,JUN,3.767396507401826e-05,2.948669560294395e-05,2.0,2016-06-01
Amador,442.0,224.0,42.0,25.0,18.0,133.0,10.0,578.0,308.0,270.0,121.0,111.0,9.0,1.0,25.0,0.1923,0.095,0.2738,0.2511,2016,JUN,0.0009795230919244747,0.0011362206705667734,2.0,2016-06-01
Butte,4204.0,1973.0,607.0,203.0,150.0,1271.0,15.3,4940.0,2891.0,2049.0,1162.0,1016.0,96.0,50.0,26.3,0.2284,0.1444,0.2764,0.24170000000000005,2016,JUN,0.009316549951245458,0.009710951751902874,2.0,2016-06-01
Calaveras,588.0,302.0,51.0,39.0,22.0,174.0,12.0,875.0,523.0,352.0,210.0,183.0,15.0,12.0,26.7,0.1905,0.0867,0.35710000000000003,0.31120000000000003,2016,JUN,0.001303075968442514,0.001720057243505064,2.0,2016-06-01
Colusa,204.0,104.0,16.0,7.0,6.0,71.0,18.3,190.0,100.0,90.0,56.0,50.0,4.0,2.0,25.7,0.1422,0.0784,0.2745,0.2451,2016,JUN,0.00045208758088821925,0.0003734981443039568,2.0,2016-06-01
Contra Costa,8474.0,4394.0,831.0,396.0,278.0,2575.0,11.3,7848.0,5967.0,1881.0,944.0,580.0,223.0,141.0,38.7,0.1776,0.0981,0.1114,0.0684,2016,JUN,0.018779363531601808,0.015427439139460274,2.0,2016-06-01
Del Norte,528.0,261.0,89.0,20.0,17.0,141.0,12.3,800.0,508.0,292.0,255.0,239.0,13.0,3.0,27.7,0.2386,0.1686,0.483,0.4527000000000001,2016,JUN,0.0011701090328871554,0.0015726237654903438,2.0,2016-06-01
El Dorado,1843.0,876.0,227.0,114.0,85.0,541.0,9.7,2235.0,1187.0,1048.0,484.0,419.0,49.0,16.0,27.0,0.2311,0.1232,0.2626,0.2273,2016,JUN,0.004084301037142097,0.004393517644838649,2.0,2016-06-01
Fresno,16593.0,6130.0,2594.0,1136.0,745.0,5988.0,7.3,24697.0,20900.0,3797.0,3088.0,2031.0,619.0,438.0,48.0,0.2697,0.1563,0.1861,0.1224,2016,JUN,0.03677200602783441,0.04854886142039379,2.0,2016-06-01
Glenn,394.0,203.0,51.0,15.0,5.0,120.0,8.3,450.0,255.0,195.0,59.0,55.0,2.0,2.0,22.0,0.1802,0.1294,0.1497,0.1396,2016,JUN,0.000873149543480188,0.0008846008680883186,2.0,2016-06-01
Humboldt,3085.0,1593.0,503.0,148.0,84.0,757.0,9.0,3461.0,1813.0,1648.0,911.0,820.0,61.0,30.0,29.3,0.2382,0.163,0.2953,0.2658,2016,JUN,0.00683671660313802,0.006803563565452601,2.0,2016-06-01
Imperial,3594.0,1529.0,636.0,189.0,148.0,1092.0,10.3,5346.0,3651.0,1695.0,1085.0,930.0,106.0,49.0,22.3,0.2707,0.177,0.3019,0.2588,2016,JUN,0.007964719439765977,0.010509058312889223,2.0,2016-06-01
Inyo,252.0,105.0,33.0,18.0,10.0,86.0,7.7,296.0,176.0,120.0,82.0,76.0,3.0,3.0,27.3,0.2421,0.131,0.3254,0.3016,2016,JUN,0.000558461129332506,0.0005818707932314272,2.0,2016-06-01
Kern,17450.0,6926.0,3596.0,1026.0,649.0,5253.0,12.3,20758.0,13292.0,7466.0,4083.0,3449.0,436.0,198.0,18.3,0.30210000000000004,0.2061,0.234,0.1977,2016,JUN,0.03867121709068345,0.040805655155060704,2.0,2016-06-01
Kings,2421.0,915.0,541.0,139.0,87.0,739.0,8.3,3146.0,1981.0,1165.0,755.0,659.0,65.0,31.0,26.0,0.3168,0.2235,0.3119,0.2722,2016,JUN,0.005365215849658718,0.006184342957790778,2.0,2016-06-01
Lake,1191.0,600.0,123.0,53.0,39.0,376.0,13.0,1858.0,1138.0,720.0,582.0,521.0,42.0,19.0,29.0,0.1805,0.1033,0.4887,0.4374,2016,JUN,0.002639393670773868,0.0036524186953513244,2.0,2016-06-01
Lassen,369.0,200.0,35.0,12.0,11.0,111.0,17.0,480.0,282.0,198.0,99.0,88.0,7.0,4.0,27.0,0.1572,0.0949,0.2683,0.2385,2016,JUN,0.0008177466536654553,0.0009435742592942064,2.0,2016-06-01
Los Angeles,111167.0,61540.0,17578.0,5525.0,3370.0,23154.0,15.7,109687.0,71974.0,37713.0,4355.0,51.0,2690.0,1614.0,60.7,0.2381,0.15810000000000002,0.0392,0.05,2016,JUN,0.24635892208137575,0.21562047870667425,2.0,2016-06-01
Madera,1986.0,834.0,345.0,108.0,70.0,629.0,10.0,3132.0,2059.0,1073.0,450.0,377.0,47.0,26.0,22.3,0.2633,0.17370000000000002,0.2266,0.1898,2016,JUN,0.004401205566882368,0.006156822041894697,2.0,2016-06-01
Marin,1506.0,749.0,227.0,72.0,65.0,393.0,9.7,1897.0,1089.0,808.0,422.0,365.0,37.0,20.0,26.3,0.24170000000000005,0.1507,0.2802,0.2424,2016,JUN,0.0033374700824395,0.003729084103918978,2.0,2016-06-01
Mariposa,200.0,105.0,28.0,11.0,6.0,50.0,12.7,321.0,190.0,131.0,57.0,54.0,1.0,2.0,24.0,0.225,0.14,0.285,0.27,2016,JUN,0.0004432231185178619,0.0006310152859030006,2.0,2016-06-01
Mendocino,1531.0,627.0,269.0,102.0,72.0,461.0,11.0,2008.0,1082.0,926.0,508.0,429.0,59.0,20.0,27.0,0.2894,0.1757,0.3318,0.2802,2016,JUN,0.0033928729722542328,0.0039472856513807645,2.0,2016-06-01
Merced,4821.0,1913.0,906.0,283.0,164.0,1555.0,14.0,7043.0,4581.0,2462.0,1657.0,1502.0,112.0,43.0,24.3,0.2806,0.1879,0.34369999999999995,0.3116,2016,JUN,0.010683893271873059,0.013844986475435616,2.0,2016-06-01
Modoc,143.0,75.0,30.0,4.0,5.0,29.0,10.7,129.0,73.0,56.0,37.0,34.0,2.0,1.0,25.3,0.2727,0.2098,0.2587,0.2378,2016,JUN,0.00031690452974027125,0.00025358558218531804,2.0,2016-06-01
Mono,167.0,80.0,11.0,7.0,5.0,64.0,11.3,170.0,65.0,105.0,27.0,25.0,0.0,2.0,25.7,0.1377,0.0659,0.1617,0.1497,2016,JUN,0.00037009130396241466,0.00033418255016669815,2.0,2016-06-01
Monterey,4748.0,2045.0,878.0,329.0,185.0,1311.0,11.3,5393.0,3078.0,2315.0,1239.0,1049.0,142.0,48.0,23.0,0.2932,0.1849,0.261,0.2209,2016,JUN,0.010522116833614042,0.010601449959111782,2.0,2016-06-01
Napa,885.0,455.0,106.0,40.0,35.0,249.0,13.3,998.0,558.0,440.0,227.0,195.0,26.0,6.0,22.3,0.2045,0.1198,0.2565,0.2203,2016,JUN,0.001961262299441539,0.0019618481474492047,2.0,2016-06-01
Nevada,1052.0,588.0,86.0,45.0,23.0,310.0,12.0,1296.0,721.0,575.0,300.0,252.0,34.0,14.0,25.7,0.1464,0.0817,0.2852,0.2395,2016,JUN,0.002331353603403953,0.0025476505000943572,2.0,2016-06-01
Orange,23661.0,12055.0,2531.0,1325.0,879.0,6871.0,6.0,28242.0,22825.0,5417.0,3028.0,1914.0,690.0,424.0,33.3,0.20010000000000006,0.107,0.128,0.0809,2016,JUN,0.05243551103625565,0.055517550481222866,2.0,2016-06-01
Placer,2763.0,1484.0,234.0,132.0,97.0,816.0,9.3,1750.0,1389.0,361.0,216.0,131.0,49.0,36.0,33.0,0.16760000000000005,0.08470000000000001,0.0782,0.047400000000000005,2016,JUN,0.006123127382324262,0.003440114487010128,2.0,2016-06-01
Plumas,257.0,161.0,23.0,12.0,7.0,54.0,15.7,303.0,154.0,149.0,60.0,46.0,5.0,9.0,25.7,0.1634,0.0895,0.2335,0.179,2016,JUN,0.0005695417072954527,0.0005956312511794679,2.0,2016-06-01
Riverside,31715.0,13723.0,5529.0,1693.0,1207.0,9563.0,10.3,39599.0,23841.0,15758.0,8352.0,7058.0,857.0,437.0,25.7,0.2658,0.1743,0.2633,0.2225,2016,JUN,0.07028410601896995,0.07784291061206516,2.0,2016-06-01
Sacramento,23352.0,10693.0,3312.0,1393.0,883.0,7071.0,6.0,24877.0,19713.0,5164.0,3509.0,2269.0,752.0,488.0,36.7,0.2393,0.1418,0.1503,0.0972,2016,JUN,0.05175073131814555,0.04890270176762911,2.0,2016-06-01
San Benito,538.0,232.0,90.0,33.0,21.0,162.0,14.0,714.0,415.0,299.0,225.0,203.0,15.0,7.0,26.7,0.2677,0.1673,0.4182,0.3773,2016,JUN,0.0011922701888130484,0.0014035667107001322,2.0,2016-06-01
San Bernardino,38015.0,14403.0,8690.0,2105.0,1440.0,11377.0,7.7,51736.0,32438.0,19298.0,11246.0,9779.0,953.0,514.0,29.0,0.3218,0.2286,0.2958,0.2572,2016,JUN,0.0842456342522826,0.10170157891426056,2.0,2016-06-01
San Diego,39379.0,18243.0,4868.0,2297.0,1498.0,12473.0,11.0,31812.0,24770.0,7042.0,4601.0,2720.0,1129.0,752.0,34.3,0.22,0.1236,0.1168,0.0691,2016,JUN,0.08726841592057441,0.06253538403472353,2.0,2016-06-01
San Francisco,8166.0,4225.0,898.0,426.0,266.0,2351.0,7.0,7257.0,5543.0,1714.0,1089.0,731.0,216.0,142.0,35.3,0.1947,0.11,0.1334,0.0895,2016,JUN,0.018096799929084303,0.014265663332704284,2.0,2016-06-01
San Joaquin,9964.0,4515.0,1747.0,504.0,386.0,2812.0,13.0,15148.0,9900.0,5248.0,3036.0,2672.0,246.0,118.0,23.7,0.2647,0.1753,0.3047,0.2682,2016,JUN,0.02208137576455988,0.029777630999559667,2.0,2016-06-01
San Luis Obispo,2419.0,1207.0,194.0,105.0,77.0,836.0,11.0,2153.0,1670.0,483.0,254.0,146.0,68.0,40.0,37.7,0.15539999999999998,0.0802,0.105,0.0604,2016,JUN,0.00536078361847354,0.004232323708875888,2.0,2016-06-01
San Mateo,4040.0,2001.0,427.0,278.0,162.0,1172.0,9.0,3378.0,2587.0,791.0,465.0,277.0,109.0,79.0,40.3,0.2146,0.1057,0.1151,0.06860000000000001,2016,JUN,0.00895310699406081,0.006640403849782978,2.0,2016-06-01
Santa Barbara,4261.0,2201.0,396.0,218.0,148.0,1298.0,10.3,3674.0,2864.0,810.0,482.0,288.0,113.0,81.0,34.3,0.1788,0.0929,0.1131,0.0676,2016,JUN,0.009442868540023049,0.007222274643014405,2.0,2016-06-01
Santa Clara,9273.0,4859.0,167.0,491.0,369.0,3387.0,7.0,11793.0,9667.0,2126.0,450.0,85.0,213.0,152.0,36.3,0.1108,0.018000000000000002,0.0485,0.92,2016,JUN,0.020550039890080668,0.023182440083034536,2.0,2016-06-01
Santa Cruz,2949.0,1644.0,43.0,140.0,100.0,1022.0,11.0,3389.0,2691.0,698.0,122.0,19.0,54.0,49.0,38.0,0.096,0.0146,0.0414,0.64,2016,JUN,0.006535324882545874,0.00666202742655847,2.0,2016-06-01
Shasta,3392.0,1464.0,570.0,189.0,122.0,1047.0,14.3,3915.0,2237.0,1678.0,1110.0,969.0,93.0,48.0,26.0,0.2597,0.168,0.3272,0.2857,2016,JUN,0.0075170640900629375,0.007696027552368372,2.0,2016-06-01
Sierra,27.0,14.0,1.0,3.0,2.0,7.0,12.0,53.0,32.0,21.0,5.0,4.0,1.0,0.0,25.3,0.2222,0.037000000000000005,0.1852,0.1481,2016,JUN,5.983512099991136e-05,0.00010418632446373531,2.0,2016-06-01
Siskiyou,714.0,378.0,80.0,38.0,28.0,190.0,21.7,964.0,539.0,425.0,274.0,245.0,24.0,5.0,26.0,0.2045,0.112,0.3838,0.3431,2016,JUN,0.0015823065331087669,0.001895011637415865,2.0,2016-06-01
Solano,4679.0,2444.0,73.0,273.0,198.0,1691.0,11.0,4949.0,3767.0,1182.0,275.0,31.0,151.0,93.0,37.3,0.1163,0.0156,0.0588,0.66,2016,JUN,0.010369204857725378,0.009728643769264642,2.0,2016-06-01
Sonoma,4571.0,2018.0,526.0,245.0,194.0,1588.0,13.7,4274.0,3237.0,1037.0,595.0,358.0,145.0,92.0,39.0,0.2111,0.1151,0.13019999999999998,0.0783,2016,JUN,0.010129864373725731,0.008401742467132163,2.0,2016-06-01
Stanislaus,9343.0,3522.0,1722.0,559.0,375.0,3165.0,9.3,12617.0,7686.0,4931.0,2944.0,2472.0,322.0,150.0,26.3,0.2843,0.1843,0.3151,0.2646,2016,JUN,0.02070516798156192,0.02480224256148959,2.0,2016-06-01
Sutter,1321.0,679.0,206.0,50.0,32.0,354.0,15.3,1682.0,1001.0,681.0,407.0,372.0,23.0,12.0,28.3,0.218,0.1559,0.3081,0.2816,2016,JUN,0.002927488697810477,0.003306441466943449,2.0,2016-06-01
Tehama,1157.0,525.0,190.0,58.0,44.0,340.0,13.0,1591.0,875.0,716.0,373.0,335.0,24.0,14.0,18.7,0.2524,0.1642,0.3224,0.2895,2016,JUN,0.0025640457406258307,0.003127555513618922,2.0,2016-06-01
Trinity,234.0,130.0,20.0,15.0,9.0,60.0,12.7,321.0,154.0,167.0,61.0,56.0,4.0,1.0,23.7,0.188,0.0855,0.2607,0.2393,2016,JUN,0.0005185710486658986,0.0006310152859030006,2.0,2016-06-01
Tulare,8631.0,2894.0,1845.0,665.0,413.0,2814.0,4.3,13528.0,11353.0,2175.0,2198.0,1529.0,423.0,246.0,36.3,0.3387,0.2138,0.2547,0.1772,2016,JUN,0.019127293679638332,0.02659306787444172,2.0,2016-06-01
Tuolumne,712.0,348.0,52.0,43.0,28.0,241.0,14.0,946.0,509.0,437.0,130.0,99.0,21.0,10.0,30.0,0.1728,0.073,0.1826,0.139,2016,JUN,0.0015778743019235885,0.001859627602692332,2.0,2016-06-01
Ventura,8209.0,3368.0,1189.0,585.0,340.0,2727.0,7.7,7965.0,6101.0,1864.0,1476.0,1006.0,285.0,185.0,36.0,0.2575,0.1448,0.17980000000000002,0.1225,2016,JUN,0.01819209289956564,0.015657435365163237,2.0,2016-06-01
Yolo,2463.0,1266.0,285.0,154.0,88.0,670.0,7.7,2501.0,1989.0,512.0,333.0,211.0,76.0,46.0,35.0,0.214,0.1157,0.1352,0.0857,2016,JUN,0.005458292704547469,0.004916415046864188,2.0,2016-06-01
Yuba,1455.0,636.0,319.0,73.0,34.0,393.0,11.7,1865.0,1073.0,792.0,587.0,542.0,33.0,12.0,23.3,0.2928,0.2192,0.4034,0.3725,2016,JUN,0.003224448187217445,0.003666179153299365,2.0,2016-06-01
